Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
661,"Berg, Georg",Berg Georg,Berg,Georg,.
662,"Berg, Leo von",Berg Leo,Berg,Leo,.
663,"Berg, Maria vom",Berg Maria,Berg,Maria,.
664,"Berg, Max",Berg Max,Berg,Max,.
665,"Berg, Moritz von",Berg Moritz,Berg,Moritz,.
666,"Berg, O. F",Berg O. F,Berg,O. F,.
667,"Berg, Wilhelm",Berg Wilhelm,Berg,Wilhelm,.
668,"Berge, Elisabeth",Berge Elisabeth,Berge,Elisabeth,12. März 1838
669,"Berge, Felicitas vom",Berge Felicitas,Berge,Felicitas,.
670,"Berge, Karl vom",Berge Karl,Berge,Karl,.
671,"Bergen, Alexander",Bergen Alexander,Bergen,Alexander,.
672,"Bergen, Hans von",Bergen Hans,Bergen,Hans,.
673,"Bergener, Oswald",Bergener Oswald,Bergener,Oswald,.
674,"Berger, A",Berger A,Berger,A,.
675,"Berger, Alfred",Berger Alfred,Berger,Alfred,30. April1853
676,"Berger, Fritz",Berger Fritz,Berger,Fritz,.
677,"Berger, Heinrich",Berger Heinrich,Berger,Heinrich,25. Jan.1856
678,"Berger, Friedrich August Heinrich",Berger Friedrich August Heinrich,Berger,Friedrich August Heinrich,4. September 1866
679,"Berger, Heinrich",Berger Heinrich,Berger,Heinrich,.
680,"Berger, Heinrich",Berger Heinrich,Berger,Heinrich,9. Juni1816
681,"Berger, Johann Baptist",Berger Johann Baptist,Berger,Johann Baptist,19. Dezember 1806
682,"Berger, Johanna",Berger Johanna,Berger,Johanna,.
683,"Berger, M. St",Berger M. St,Berger,M. St,.
684,"Berger, Marie",Berger Marie,Berger,Marie,.
685,"Berger, Wilhelm",Berger Wilhelm,Berger,Wilhelm,21. Januar 1833
686,"Berges, Philipp",Berges Philipp,Berges,Philipp,16.Februar 1863
687,"Bergfreund, Th",Bergfreund Th,Bergfreund,Th,.
688,"Berghold, Alexander",Berghold Alexander,Berghold,Alexander,14. Oktbr. 1838
689,"Bergler, Hans",Bergler Hans,Bergler,Hans,15. Juni 1859
690,"Bergmann, Ernst",Bergmann Ernst,Bergmann,Ernst,7. Aug.1881
691,"Bergmann, Eugen Ernst",Bergmann Eugen Ernst,Bergmann,Eugen Ernst,.
692,"Bergmann, Friedrich",Bergmann Friedrich,Bergmann,Friedrich,.
693,"Bergmann, Joseph",Bergmann Joseph,Bergmann,Joseph,22. Oktbr. 1847
694,"Bergmann, N",Bergmann N,Bergmann,N,.
695,"Bergmann, Oskar",Bergmann Oskar,Bergmann,Oskar,28. Jan.1874
696,"Bergmann, Otto",Bergmann Otto,Bergmann,Otto,3. Febr.1876
697,"Bergmann, Theodor",Bergmann Theodor,Bergmann,Theodor,29. Dezbr. 1868
698,"Bergmann, Werner",Bergmann Werner,Bergmann,Werner,9. Mai 1804
699,"Bergner, Rudolf",Bergner Rudolf,Bergner,Rudolf,18. Juli 1899
700,"Berkamp, Oskar",Berkamp Oskar,Berkamp,Oskar,.
701,"Berke, Philipp",Berke Philipp,Berke,Philipp,17. Juni 1844
702,"Berkemeier, Gottlieb",Berkemeier Gottlieb,Berkemeier,Gottlieb,.
703,"Berkow, Karl",Berkow Karl,Berkow,Karl,.
704,"Berks, Marie Edle von",Berks Marie,Berks,Marie,10. Aug. 1859
705,"Berla, Alois",Berla Alois,Berla,Alois,7. März 1826
706,"Berlepsch, Adolf von",Berlepsch Adolf,Berlepsch,Adolf,1. September 1870
707,"Berlepsch, Maria Goswina von",Berlepsch Maria Goswina,Berlepsch,Maria Goswina,25. Septbr. 1845
708,"Berlepsch, Lina Freifrau von",Berlepsch Lina,Berlepsch,Lina,29. April 1829
709,"Berlichingen, Karl Friedrich",Berlichingen Karl Friedrich,Berlichingen,Karl Friedrich,30. Mai 1840
710,"Berling, Georg",Berling Georg,Berling,Georg,30. Mai 1817
711,"Berlyn, Gustav",Berlyn Gustav,Berlyn,Gustav,30.März 1822
712,"Bermann, Moritz",Bermann Moritz,Bermann,Moritz,16. März 1823
713,"Bermanschläger, Ludwig J",Bermanschläger Ludwig J,Bermanschläger,Ludwig J,21. Nov. 1861
714,"Bern, Maximilian",Bern Maximilian,Bern,Maximilian,11. Novbr. 1849
715,"Bernard, Eugen",Bernard Eugen,Bernard,Eugen,.
716,"Bernard, Jean",Bernard Jean,Bernard,Jean,.
717,Bernardus Americanus,Bernardus Americanus,Bernardus Americanus,,.
718,"Bernauer, Rudolf",Bernauer Rudolf,Bernauer,Rudolf,20. Januar 1880
719,"Bernays, Jsaak",Bernays Jsaak,Bernays,Jsaak,.
720,Bernd in Prinz’n,Bernd in Prinz’n,Bernd in Prinz’n,,.
721,"Berneck, Gustav von",Berneck Gustav,Berneck,Gustav,28. Oktober 1803
722,"Bernhard, Gustav",Bernhard Gustav,Bernhard,Gustav,.
723,"Bernhard, Johann Christian Heinrich",Bernhard Johann Christian Heinrich,Bernhard,Johann Christian Heinrich,.
724,"Bernhard, Joseph",Bernhard Joseph,Bernhard,Joseph,9. Febr.1864
725,"Bernhard, Karl",Bernhard Karl,Bernhard,Karl, September 1860
726,"Bernhard, L",Bernhard L,Bernhard,L,.
727,"Bernhard, Marie",Bernhard Marie,Bernhard,Marie,.
728,"Bernhard, Paul",Bernhard Paul,Bernhard,Paul,25. Septbr. 1867
729,"Bernhardi, Luise",Bernhardi Luise,Bernhardi,Luise,15. Febr. 1828
730,"Bernhardi, Wilhelm",Bernhardi Wilhelm,Bernhardi,Wilhelm,15. Juni 1800
731,"Bernhardi, Wolfgang",Bernhardi Wolfgang,Bernhardi,Wolfgang,31. März 1840
732,"Bernhardt, Claire",Bernhardt Claire,Bernhardt,Claire,9. Jan. 1860
733,"Bernhardt, Ernst",Bernhardt Ernst,Bernhardt,Ernst,18. April1875
734,"Bernhardt, Helene",Bernhardt Helene,Bernhardt,Helene,14. Januar 1873
735,"Bernouilli, Karl Albrecht",Bernouilli Karl Albrecht,Bernouilli,Karl Albrecht,10. Jan.1868
736,"Bernow, Ludwig",Bernow Ludwig,Bernow,Ludwig,.
737,"Bernstein, Aaron",Bernstein Aaron,Bernstein,Aaron, März 1849
738,"Bernstein, Elsa",Bernstein Elsa,Bernstein,Elsa,.
739,"Bernstein, Hugo Amber",Bernstein Hugo Amber,Bernstein,Hugo Amber,.
740,"Bernstein, Max",Bernstein Max,Bernstein,Max,12. Mai1854
741,"Bernstorff, Hans Nikolaus Ernst",Bernstorff Hans Nikolaus Ernst,Bernstorff,Hans Nikolaus Ernst,26. Septbr. 1856
742,"Bernt, Ferdinand",Bernt Ferdinand,Bernt,Ferdinand,27. März1876
743,"Bernth, Karl",Bernth Karl,Bernth,Karl,10. November 1879
744,"Bernthsen, Maria",Bernthsen Maria,Bernthsen,Maria,.
745,"Bernus, Alexander Freiherr von",Bernus Alexander,Bernus,Alexander,6. Febr. 1880
746,"Berstl, Julius",Berstl Julius,Berstl,Julius,6. Aug.1883
747,"Bertels, Kurt",Bertels Kurt,Bertels,Kurt,11. April1877
748,"Bertermann, Karl Ehrenfried",Bertermann Karl Ehrenfried,Bertermann,Karl Ehrenfried,15. Juli 1829
749,"Berthal, Hans",Berthal Hans,Berthal,Hans,.
750,"Berthen, Juta",Berthen Juta,Berthen,Juta,.
751,"Berthof, M. von",Berthof M.,Berthof,M.,.
752,"Berthold, Franz",Berthold Franz,Berthold,Franz,.
753,"Berthold, Gustav Adolf",Berthold Gustav Adolf,Berthold,Gustav Adolf,9. Febr. 1818
754,"Berthold, Georg",Berthold Georg,Berthold,Georg,.
755,"Berthold, Helene",Berthold Helene,Berthold,Helene,25. Mai 1855
756,"Berthold, Karl Adam",Berthold Karl Adam,Berthold,Karl Adam,6. Juli 1835
757,"Berthold, Konrad",Berthold Konrad,Berthold,Konrad,.
758,Berthold(-Filhés,Berthold,Berthold,,.
759,"Berthold, Paul",Berthold Paul,Berthold,Paul,19. Oktbr. 1860
760,"Berthold, Theodor Gottfried",Berthold Theodor Gottfried,Berthold,Theodor Gottfried,4. Dezbr. 1841
761,"Berti, Otto",Berti Otto,Berti,Otto,.
762,"Bertin, Paul Robert Adalb",Bertin Paul Robert Adalb,Bertin,Paul Robert Adalb,23. Januar 1849
763,"Bertow, A",Bertow A,Bertow,A,.
764,"Bertram, Dr",Bertram Dr,Bertram,Dr,.
765,"Bertram, Fritz",Bertram Fritz,Bertram,Fritz,1. Febr. 1895
766,"Bertram, Karl",Bertram Karl,Bertram,Karl,6. Febr.1876
767,"Bertsch, Hugo",Bertsch Hugo,Bertsch,Hugo,7. Oktbr.1851
768,"Bertus, Ludwig",Bertus Ludwig,Bertus,Ludwig,.
769,"Bertz, Eduard",Bertz Eduard,Bertz,Eduard,8. März1853
770,"Berynda-Czajkowska, Carla v",Berynda-Czajkowska Carla,Berynda-Czajkowska,Carla,.
771,"Besold, Gertrud",Besold Gertrud,Besold,Gertrud,30. Dezember 1905
772,"Bessell, Adolf Wilhelm Lucian",Bessell Adolf Wilhelm Lucian,Bessell,Adolf Wilhelm Lucian,14. April 1857
773,"Besser, Karl Rudolf Emil",Besser Karl Rudolf Emil,Besser,Karl Rudolf Emil,12. Dezbr. 1863
774,"Bestrau, Georg",Bestrau Georg,Bestrau,Georg,.
775,"Beta (oder: Bettziech-Beta), Heinrich",Beta Heinrich,Beta,Heinrich,23. März 1813
776,"Beta, Ottomar Heinrich",Beta Ottomar Heinrich,Beta,Ottomar Heinrich,7. Febr. 1845
777,"Betemann, Clelie",Betemann Clelie,Betemann,Clelie,.
778,"Bethge, Berta",Bethge Berta,Bethge,Berta,1. Januar 1829
779,"Bethge, Friedrich Heinr. Karl",Bethge Friedrich Heinr. Karl,Bethge,Friedrich Heinr. Karl,3. Juni 1847
780,"Bethge, Hans",Bethge Hans,Bethge,Hans,9. Januar 1876
781,"Bethusy-Huc, Maximilian",Bethusy-Huc Maximilian,Bethusy-Huc,Maximilian,21. Jan. 1866
782,"Bethusy-Huc, Valeska, Gräfin",Bethusy-Huc Valeska,Bethusy-Huc,Valeska,2. April 1869
783,"Bettac, Margarete",Bettac Margarete,Bettac,Margarete,16. August 1869
784,"Bettelheim, Jakob",Bettelheim Jakob,Bettelheim,Jakob,13. Juli 1909
785,"Bettziech, Heinrich, s. Heinrich",Bettziech Heinrich,Bettziech,Heinrich,.
786,"Betzel, Georg",Betzel Georg,Betzel,Georg,31. Dezbr.1823
787,"Betzinger, Bernhard Anton",Betzinger Bernhard Anton,Betzinger,Bernhard Anton,25. Juni 1853
788,"Beumer, Philipp Jakob",Beumer Philipp Jakob,Beumer,Philipp Jakob,31. August 1809
789,"Beurmann, Emil",Beurmann Emil,Beurmann,Emil,.
790,"Beust, Karl Freiherr von",Beust Karl,Beust,Karl,23. Juli 1851
791,"Beuthien, Angelius, Erich Wilhelm",Beuthien Angelius,Beuthien,Angelius,8. Dezbr. 1834
792,"Beutler, Margarete",Beutler Margarete,Beutler,Margarete,.
793,Beuttenmüller,Beuttenmüller,Beuttenmüller,,6. August 1881
794,"Bewer, Max",Bewer Max,Bewer,Max,19. Januar 1861
795,"Beydemüller, Christian",Beydemüller Christian,Beydemüller,Christian,21. Januar 1839
796,"Beyer, Ernst",Beyer Ernst,Beyer,Ernst,24. Oktbr.1855
797,"Beyer, Karl Friedrich Wilhelm",Beyer Karl Friedrich Wilhelm,Beyer,Karl Friedrich Wilhelm,.
798,"Beyer, Hermann",Beyer Hermann,Beyer,Hermann,4. Jan.1850
799,"Beyer, Johann",Beyer Johann,Beyer,Johann,.
800,"Beyer, Karl",Beyer Karl,Beyer,Karl,14. Febr.1847
801,"Beyer, Konrad",Beyer Konrad,Beyer,Konrad,März 1906
802,"Beyer, Max",Beyer Max,Beyer,Max,11. Juli1873
803,"Beyer, Rudolf v",Beyer Rudolf,Beyer,Rudolf,.
804,"Beyerlein, Franz Adam",Beyerlein Franz Adam,Beyerlein,Franz Adam,22. März 1871
805,"Beygang, Willy",Beygang Willy,Beygang,Willy,27. Mai1886
806,"Beyrich, Klementine",Beyrich Klementine,Beyrich,Klementine,9. Juli 1896
807,"Beyschlag, Franz",Beyschlag Franz,Beyschlag,Franz,6. Aug.1826
808,"Beyschlag, Karl",Beyschlag Karl,Beyschlag,Karl,4. Febr. 1816
809,"Beyschlag, G. Chr. Willibald",Beyschlag G. Chr. Willibald,Beyschlag,G. Chr. Willibald,5. Septbr. 1823
810,"Beyssell, A",Beyssell A,Beyssell,A,.
811,"Beytenmiller, Theodor",Beytenmiller Theodor,Beytenmiller,Theodor,2. Febr. 1820
812,"Bezerédy, Amalie",Bezerédy Amalie,Bezerédy,Amalie,.
813,"Biarowsky, Wilhelm Eduard Jmmanuel von",Biarowsky Wilhelm Eduard Jmmanuel,Biarowsky,Wilhelm Eduard Jmmanuel,8. Oktbr. 1814
814,"Biberfeld, Karl",Biberfeld Karl,Biberfeld,Karl,5. Febr.1856
815,"Bibra, Ernst Freiherr von",Bibra Ernst,Bibra,Ernst,9. Juni 1806
816,"Bibra-Speßhardt, Thekla Freiin von",Bibra-Speßhardt Thekla,Bibra-Speßhardt,Thekla,3. Juni 1847
817,"Bibus, Ottilie",Bibus Ottilie,Bibus,Ottilie,.
818,"Bichler, Alois",Bichler Alois,Bichler,Alois,3. Febr.1875
819,"Bickelhaupt, Greta",Bickelhaupt Greta,Bickelhaupt,Greta,9. März 1865
820,"Bicking, Franz Anton",Bicking Franz Anton,Bicking,Franz Anton,14. Oktbr. 1872
821,"Bickmann, P. Evarist",Bickmann P. Evarist,Bickmann,P. Evarist,18. Januar 1860
822,"Biczó, Alexander Edler von",Biczó Alexander,Biczó,Alexander,10. Febr. 1868
823,"Biebendt, Anna",Biebendt Anna,Biebendt,Anna,.
824,"Biebinger, Friedrich",Biebinger Friedrich,Biebinger,Friedrich,19. Mai 1810
825,"Biedenkapp, Georg",Biedenkapp Georg,Biedenkapp,Georg,17. Mai 1868
826,"Biedenweg, Johann Peter Friedrich",Biedenweg Johann Peter Friedrich,Biedenweg,Johann Peter Friedrich,22. Novbr. 1812
827,"Biedermaier, Gottlieb, Pseudon",Biedermaier Gottlieb,Biedermaier,Gottlieb,.
828,"Biedermann, Berthold Freiherr von",Biedermann Berthold,Biedermann,Berthold,3. Febr. 1851
829,"Biedermann, Detlev Wilibald Freiherr von",Biedermann Detlev Wilibald,Biedermann,Detlev Wilibald,6. Juni1896
830,"Biedermann, Felix",Biedermann Felix,Biedermann,Felix,.
831,"Biedermann, Friedrich",Biedermann Friedrich,Biedermann,Friedrich,23. August 1820
832,"Biedermann, Johann",Biedermann Johann,Biedermann,Johann,23. Septbr. 1844
833,"Biedermann, Friedrich Karl",Biedermann Friedrich Karl,Biedermann,Friedrich Karl,25. Septbr. 1812
834,"Biedermann, Karl",Biedermann Karl,Biedermann,Karl,24. April1824
835,"Biedermann, Timotheus",Biedermann Timotheus,Biedermann,Timotheus,.
836,"Biegemann, Korl",Biegemann Korl,Biegemann,Korl,.
837,"Biehler, Alfred",Biehler Alfred,Biehler,Alfred,11. Febr.1863
838,"Biehler-Buchensee, Frau Marie",Biehler-Buchensee Frau Marie,Biehler-Buchensee,Frau Marie,20. Septbr. 1872
839,"Biel, Anna Maria",Biel Anna Maria,Biel,Anna Maria,16. Juni1861
840,"Bielawsky, Wenzeslaw",Bielawsky Wenzeslaw,Bielawsky,Wenzeslaw,.
841,"Biele, Werner von der",Biele Werner von der,Biele,Werner von der,.
842,"Bielfeld, Heinrich A",Bielfeld Heinrich A,Bielfeld,Heinrich A,20. Juni 1818
843,"Biendl, Hans",Biendl Hans,Biendl,Hans,18. Dezbr.1865
844,"Bienengräber, Alfred",Bienengräber Alfred,Bienengräber,Alfred,8. Novbr. 1840
845,"Bienenstein, Karl",Bienenstein Karl,Bienenstein,Karl,1. Nov.1869
846,"Bier, E., Pseud",Bier E.,Bier,E.,.
847,"Bierbaum, Otto Julius",Bierbaum Otto Julius,Bierbaum,Otto Julius,28. Juni 1865
848,"Bieringer, Hans Friedrich",Bieringer Hans Friedrich,Bieringer,Hans Friedrich,24. April 1874
849,"Bierlein(-Alkmona), Friedrich",Bierlein(-Alkmona) Friedrich,Bierlein(-Alkmona),Friedrich,8. Novbr. 1877
850,"Biernatzki, Karl Johann Christoph",Biernatzki Karl Johann Christoph,Biernatzki,Karl Johann Christoph,31. Dezember 1849
851,"Biesenbach, Heinrich",Biesenbach Heinrich,Biesenbach,Heinrich,10. August 1863
852,"Biesendahl, Karl",Biesendahl Karl,Biesendahl,Karl,10. Aug.1856
853,"Biesten, Wilhelm Joseph",Biesten Wilhelm Joseph,Biesten,Wilhelm Joseph,25. Oktbr. 1844
854,"Bigot von Saint-Quentin, Karl August Graf",Bigot von Saint-Quentin Karl August,Bigot von Saint-Quentin,Karl August,12. Juni 1805
855,"Biller, E., s. E. Wuttke-Biller",Biller E.,Biller,E.,.
856,"Billig, Julius Karl Gustav",Billig Julius Karl Gustav,Billig,Julius Karl Gustav,18. Febr. 1813
857,"Billing, Albert",Billing Albert,Billing,Albert,15. Febr.1858
858,"Bilse, Oswald Fritz",Bilse Oswald Fritz,Bilse,Oswald Fritz,31. März 1878
859,"Biltz, Karl Friedrich",Biltz Karl Friedrich,Biltz,Karl Friedrich,6. Juli 1830
860,"Bilz, F. E",Bilz F. E,Bilz,F. E,12. Juni1842
861,"Bimstein, Emanuel",Bimstein Emanuel,Bimstein,Emanuel,.
862,"Binder, Heinrich",Binder Heinrich,Binder,Heinrich,12. Jan. 1901
863,"Binder, Heinrich",Binder Heinrich,Binder,Heinrich,5. Juli1878
864,"Binder, Helene",Binder Helene,Binder,Helene,3. Juni1855
865,"Binder, Jenö",Binder Jenö,Binder,Jenö,21. Oktbr. 1862
866,"Binder, Julius O",Binder Julius O,Binder,Julius O,.
867,"Bindewald, Luise",Bindewald Luise,Bindewald,Luise,.Oktbr. 1845
868,"Bindewald, Theodor Heinrich",Bindewald Theodor Heinrich,Bindewald,Theodor Heinrich,26. April 1829
869,"Bindschedler(-Boesch), Nina",Bindschedler Nina,Bindschedler,Nina,.
870,"Bing, Anton",Bing Anton,Bing,Anton,11. Februar1841
871,"Binhack, Franz Xaver",Binhack Franz Xaver,Binhack,Franz Xaver,11. April 1836
872,"Binzer, August Daniel v",Binzer August Daniel,Binzer,August Daniel,20. März 1868
873,"Binzer, Emilie v",Binzer Emilie,Binzer,Emilie,9. Febr.1891
874,"Binzer, Karl Christian (von",Binzer Karl Christian,Binzer,Karl Christian,14. Novbr.1812
875,"Binzer, Jna von",Binzer Jna,Binzer,Jna,.
876,"Bippen, Wilhelm von",Bippen Wilhelm,Bippen,Wilhelm,29. März 1865
877,"Birbaumer, Rudolf W",Birbaumer Rudolf W,Birbaumer,Rudolf W,11. April 1876
878,"Birk, Alfred",Birk Alfred,Birk,Alfred,26. Septbr.1855
879,"Birk, Susi Sophie",Birk Susi Sophie,Birk,Susi Sophie,.
880,"Birkenbühl, K",Birkenbühl K,Birkenbühl,K,.
881,"Birkenfeld, Hermann",Birkenfeld Hermann,Birkenfeld,Hermann,.
882,"Birkhof, Wilhelm",Birkhof Wilhelm,Birkhof,Wilhelm,.
883,"Birkhold, Hedwig",Birkhold Hedwig,Birkhold,Hedwig,.
884,"Birnbacher, Andrea Maria",Birnbacher Andrea Maria,Birnbacher,Andrea Maria,27. Novbr. 1876
885,"Birndt, Klaudia Kamilla",Birndt Klaudia Kamilla,Birndt,Klaudia Kamilla,30. Dezbr. 1848
886,"Birndt, Friedrich Ferdinand",Birndt Friedrich Ferdinand,Birndt,Friedrich Ferdinand,18. Jan. 1821
887,"Biron, Ludwig",Biron Ludwig,Biron,Ludwig,.
888,"Birt, Alexander",Birt Alexander,Birt,Alexander,.
889,"Birt, Theodor",Birt Theodor,Birt,Theodor,.
890,"Bischoff, Charitas",Bischoff Charitas,Bischoff,Charitas,7. März1848
891,"Bischoff, Johann Hermann Christian",Bischoff Johann Hermann Christian,Bischoff,Johann Hermann Christian,12. Juli 1851
892,"Bischoff, Joseph Eduard Konrad",Bischoff Joseph Eduard Konrad,Bischoff,Joseph Eduard Konrad,.
893,"Bischoff, Orestes Ritter von",Bischoff Orestes,Bischoff,Orestes,1. Septbr. 1868
894,"Bistow, Ludwig",Bistow Ludwig,Bistow,Ludwig,.
895,"Bistram, Lilly Freiin von",Bistram Lilly,Bistram,Lilly,25. Januar 1870
896,"Bitter, Arthur",Bitter Arthur,Bitter,Arthur,.
897,"Bitter, Lothar",Bitter Lothar,Bitter,Lothar,.
898,"Bittkau, Julius Wilhelm Reinhold",Bittkau Julius Wilhelm Reinhold,Bittkau,Julius Wilhelm Reinhold,11. Juli 1850
899,"Bittkow, Karl Gottlieb Joh. Christoph Wilhelm",Bittkow Karl Gottlieb Joh. Christoph Wilhelm,Bittkow,Karl Gottlieb Joh. Christoph Wilhelm, Februar 1880
900,"Bittmann, Karl Fr. J",Bittmann Karl Fr. J,Bittmann,Karl Fr. J,15. August 1851
901,"Bittner, Anton",Bittner Anton,Bittner,Anton,31. Oktober 1876
902,"Bittner, Eduard",Bittner Eduard,Bittner,Eduard,15. Juli1852
903,"Bittong, Franz",Bittong Franz,Bittong,Franz,August 1876
904,"Bittrich, Max",Bittrich Max,Bittrich,Max,17. Juni1867
905,"Blachny, Fritz",Blachny Fritz,Blachny,Fritz,24. Juli1864
906,"Blacker, Karola",Blacker Karola,Blacker,Karola,8. April 1842
907,"Blaich, Hans Erich",Blaich Hans Erich,Blaich,Hans Erich,.
908,"Blanc, Ferdinand",Blanc Ferdinand,Blanc,Ferdinand,26. Juni 1838
909,"Blanck, Karl",Blanck Karl,Blanck,Karl,21. Februar 1895
910,"Blanckarts, Moritz",Blanckarts Moritz,Blanckarts,Moritz,16. April 1839
911,"Blangy-Lebzeltern, Seraphine",Blangy-Lebzeltern Seraphine,Blangy-Lebzeltern,Seraphine,20. Jan. 1842
912,"Blank, Matthias",Blank Matthias,Blank,Matthias,.
913,"Blankenburg, R",Blankenburg R,Blankenburg,R,.
914,"Blankensee, Theo von",Blankensee Theo,Blankensee,Theo,.
915,"Blankenstein, Amanda M",Blankenstein Amanda M,Blankenstein,Amanda M,.
916,"Blasche, Hedwig",Blasche Hedwig,Blasche,Hedwig,.
917,"Blaschnik, Fanny",Blaschnik Fanny,Blaschnik,Fanny,16. Dezbr. 1827
918,"Blau, Heinrich",Blau Heinrich,Blau,Heinrich,.
919,"Blau, Paul",Blau Paul,Blau,Paul,15. Mai1861
920,"Blaul, Friedrich",Blaul Friedrich,Blaul,Friedrich,30. Jan.1809
921,"Blazincic, Emil Robert",Blazincic Emil Robert,Blazincic,Emil Robert,.
922,"Blechner, Heinrich",Blechner Heinrich,Blechner,Heinrich,.
923,"Blei, Franz",Blei Franz,Blei,Franz,18. Januar 1871
924,"Bleibtreu, Karl",Bleibtreu Karl,Bleibtreu,Karl,13.Jan. 1859
925,"Bleichrodt, Karl Hermann",Bleichrodt Karl Hermann,Bleichrodt,Karl Hermann,.
926,"Bley, Fritz",Bley Fritz,Bley,Fritz,23. Juli 1853
927,"Bliemchen, Partikularist",Bliemchen Partikularist,Bliemchen,Partikularist,.
928,"Bliß, Paul",Bliß Paul,Bliß,Paul,3. März 1861
929,"Blittersdorff, Philipp Freiherr",Blittersdorff Philipp Freiherr,Blittersdorff,Philipp Freiherr,16. Nov. 1869
930,"Blobner, Joseph",Blobner Joseph,Blobner,Joseph,23.Septbr. 1878
931,"Bloch, Bianca",Bloch Bianca,Bloch,Bianca, Mai 1901
932,"Bloch, Eduard",Bloch Eduard,Bloch,Eduard,20. August1831
933,"Bloch, Ludwig",Bloch Ludwig,Bloch,Ludwig,6. Dezbr. 1859
934,"Block, August Hermann",Block August Hermann,Block,August Hermann,14. Juni 1841
935,"Block, Paul",Block Paul,Block,Paul,30. Mai 1862
936,"Blöde, Marie Antoinette Franziska",Blöde Marie Antoinette Franziska,Blöde,Marie Antoinette Franziska, September 1821
937,"Bloem, Walter Julius Gustav",Bloem Walter Julius Gustav,Bloem,Walter Julius Gustav,. Juni 1868
938,"Blomberg, Anna Freiin von",Blomberg Anna,Blomberg,Anna,2. Oktbr. 1858
939,"Blomberg, Hugo Freiherr von",Blomberg Hugo,Blomberg,Hugo,26. Septbr. 1820
940,"Blos, Wilhelm Joseph",Blos Wilhelm Joseph,Blos,Wilhelm Joseph,.
941,"Blum, Johann Karl Georg",Blum Johann Karl Georg,Blum,Johann Karl Georg,30. Juni 1821
942,"Blum, Hans",Blum Hans,Blum,Hans,9. Novbr. 1848
943,"Blum, Helene",Blum Helene,Blum,Helene,18. Dezbr.1857
944,"Blum, Jda",Blum Jda,Blum,Jda,6. Septbr.1845
945,"Blum, Joseph",Blum Joseph,Blum,Joseph,2. Mai1851
946,"Blum, Lodoiska von",Blum Lodoiska,Blum,Lodoiska,25. Dezbr. 1841
947,"Blum, Max",Blum Max,Blum,Max,6. Novbr. 1902
948,"Blum, Richard",Blum Richard,Blum,Richard,13. Febr.1880
949,"Blum, Robert",Blum Robert,Blum,Robert,10. Novbr. 1807
950,"Blumberger, Friedrich",Blumberger Friedrich,Blumberger,Friedrich,24. Oktbr. 1849
951,Blümcke,Blümcke,Blümcke,,3. März 1877
952,"Blumenreich, Franziska",Blumenreich Franziska,Blumenreich,Franziska,2. April 1849
953,"Blumenreich, Paul",Blumenreich Paul,Blumenreich,Paul,17. Novbr. 1849
954,"Blumenthal, Hermann",Blumenthal Hermann,Blumenthal,Hermann,28. Oktbr. 1880
955,"Blumenthal, Oskar",Blumenthal Oskar,Blumenthal,Oskar,13. März 1852
956,"Blumer, J. H",Blumer J. H,Blumer,J. H,.
957,"Blumhardt, Johann Christoph",Blumhardt Johann Christoph,Blumhardt,Johann Christoph,16. Juli 1805
958,"Blümlinger, Floridus",Blümlinger Floridus,Blümlinger,Floridus,1. Novbr. 1862
959,"Blümner, Minna",Blümner Minna,Blümner,Minna,23. März 1892
960,"Blumröder, Gustav",Blumröder Gustav,Blumröder,Gustav, August1849
961,"Blüthgen, Klara",Blüthgen Klara,Blüthgen,Klara,25. Mai 1856
962,"Blüthgen, Victor",Blüthgen Victor,Blüthgen,Victor,4. Jan. 1844
963,"Boas, Eduard, Dichter u. Schriftsteller",Boas Eduard,Boas,Eduard,18. Jan. 1815
964,"Bobertag, Bianka",Bobertag Bianka,Bobertag,Bianka, März 1900
965,"Bobertag, Elisabeth",Bobertag Elisabeth,Bobertag,Elisabeth,.
966,"Boberthal, Eduard von",Boberthal Eduard,Boberthal,Eduard,.
967,"Bock, Alfred",Bock Alfred,Bock,Alfred,.
968,"Bock, Annie",Bock Annie,Bock,Annie,.
969,"Bock, Jda",Bock Jda,Bock,Jda,.
970,"Bock, Minna",Bock Minna,Bock,Minna,.
971,"Bock von Wülfingen, Adolf",Bock von Wülfingen Adolf,Bock von Wülfingen,Adolf,5. Novbr. 1853
972,"Boeck, Karl von der",Boeck Karl von der,Boeck,Karl von der,22. Mai 1832
973,"Böckel, Marie",Böckel Marie,Böckel,Marie,19. Dezbr.1867
974,"Böckel, Otto",Böckel Otto,Böckel,Otto,2. Juli 1859
975,"Böcker, Ewald",Böcker Ewald,Böcker,Ewald,11.Febr. 1844
976,"Böckler, Otto Heinrich",Böckler Otto Heinrich,Böckler,Otto Heinrich,23. Juni 1867
977,"Bockmühl, Peter Engelbert",Bockmühl Peter Engelbert,Bockmühl,Peter Engelbert,24. August 1826
978,"Boddien, Gustav von",Boddien Gustav,Boddien,Gustav,30.März 1814
979,"Boeddinghaus, Paul, Pseudon",Boeddinghaus Paul,Boeddinghaus,Paul,.
980,"Bode, Friedrich Wilhelm Adolf",Bode Friedrich Wilhelm Adolf,Bode,Friedrich Wilhelm Adolf,20. Aug. 1856
