Unnamed: 0,Name,Nachname Vorname,Nachname,Vorname,Geburtsdatum
13705,"Wichmann, Elsbeth",Wichmann Elsbeth,Wichmann,Elsbeth,.
13706,"Wichmann, Franz",Wichmann Franz,Wichmann,Franz,.
13707,"Wiegand, Johannes",Wiegand Johannes,Wiegand,Johannes,27. Juli 1874
13708,"Wiegershaus, Friedrich",Wiegershaus Friedrich,Wiegershaus,Friedrich,.
13709,"Wieser, Sebastian",Wieser Sebastian,Wieser,Sebastian,.
13710,"Wollf, Karl",Wollf Karl,Wollf,Karl, Juli 1911
13711,"Wolzogen, Ernst von",Wolzogen Ernst,Wolzogen,Ernst,.
13712,"Woerth, Emil",Woerth Emil,Woerth,Emil,.
13713,"Wuttke-Biller, Emma",Wuttke-Biller Emma,Wuttke-Biller,Emma,.
13714,"Wychgram, Lukas",Wychgram Lukas,Wychgram,Lukas, Januar 1913
13715,"Zapp, Arthur",Zapp Arthur,Zapp,Arthur,.
13716,Zeto Romano,Zeto Romano ,Zeto Romano,,.
13717,"Ziel, Ernst",Ziel Ernst,Ziel,Ernst,.
13718,"Zierow, W",Zierow W,Zierow,W,19. Oktbr.1870
13719,"Zipper, Albert",Zipper Albert,Zipper,Albert,.
13720,"Zlatnik, Franz Joseph",Zlatnik Franz Joseph,Zlatnik,Franz Joseph,.
13721,"Zoeller-Lionheart, Charlotte",Zoeller-Lionheart Charlotte,Zoeller-Lionheart,Charlotte,.
13722,"Zoozmann, Richard",Zoozmann Richard,Zoozmann,Richard,.
13723,"Albrecht, Gustav",Albrecht Gustav,Albrecht,Gustav,13. Januar 1912
13724,"Beck, Elise",Beck Elise,Beck,Elise, November 1912
13725,"Berge, Elisabeth von",Berge Elisabeth,Berge,Elisabeth,1. Januar1909
13726,"Brands, Wilhelm",Brands Wilhelm,Brands,Wilhelm,2. Mai 1912
13727,"Beta, Ottomar",Beta Ottomar,Beta,Ottomar,20. Februar 1913
13728,"Droste-Hülshoff, Elisabeth Freiin von",Droste-Hülshoff Elisabeth,Droste-Hülshoff,Elisabeth,15. April 1912
13729,"Falzari, Felix",Falzari Felix,Falzari,Felix,21. September 1912
13730,"Goldbaum, Wilhelm",Goldbaum Wilhelm,Goldbaum,Wilhelm,26. August 1912
13731,"Gredler, Vinzenz",Gredler Vinzenz,Gredler,Vinzenz,4. Mai 1912
13732,"Klokow, Jda",Klokow Jda,Klokow,Jda,19. März 1912
13733,"Lampe, Georg",Lampe Georg,Lampe,Georg,14. Mai1912
13734,"Luzatto, Arthur",Luzatto Arthur,Luzatto,Arthur,.
